"la_code","quarter","la_name","population_65plus","region","deprivation_score","applications","rate_per_10k","date"
"LA078",10,"Local Authority 78",56003,"North West",32.1808502287604,456,81.4,2024-03-21
"LA078",11,"Local Authority 78",56003,"North West",32.1808502287604,494,88.2,2024-06-19
"LA078",12,"Local Authority 78",56003,"North West",32.1808502287604,544,97.1,2024-09-17
"LA079",1,"Local Authority 79",44265,"North East",15.7668567122892,261,59,2022-01-01
"LA079",2,"Local Authority 79",44265,"North East",15.7668567122892,323,73,2022-04-01
"LA079",3,"Local Authority 79",44265,"North East",15.7668567122892,238,53.8,2022-06-30
"LA079",4,"Local Authority 79",44265,"North East",15.7668567122892,271,61.2,2022-09-28
"LA079",5,"Local Authority 79",44265,"North East",15.7668567122892,239,54,2022-12-27
"LA079",6,"Local Authority 79",44265,"North East",15.7668567122892,255,57.6,2023-03-27
"LA079",7,"Local Authority 79",44265,"North East",15.7668567122892,403,91,2023-06-25
"LA079",8,"Local Authority 79",44265,"North East",15.7668567122892,481,108.7,2023-09-23
"LA079",9,"Local Authority 79",44265,"North East",15.7668567122892,411,92.8,2023-12-22
"LA079",10,"Local Authority 79",44265,"North East",15.7668567122892,477,107.8,2024-03-21
"LA079",11,"Local Authority 79",44265,"North East",15.7668567122892,403,91,2024-06-19
"LA079",12,"Local Authority 79",44265,"North East",15.7668567122892,362,81.8,2024-09-17
"LA080",1,"Local Authority 80",111000,"North East",38.5073846019804,702,63.2,2022-01-01
"LA080",2,"Local Authority 80",111000,"North East",38.5073846019804,456,41.1,2022-04-01
"LA080",3,"Local Authority 80",111000,"North East",38.5073846019804,561,50.5,2022-06-30
"LA080",4,"Local Authority 80",111000,"North East",38.5073846019804,647,58.3,2022-09-28
"LA080",5,"Local Authority 80",111000,"North East",38.5073846019804,806,72.6,2022-12-27
"LA080",6,"Local Authority 80",111000,"North East",38.5073846019804,728,65.6,2023-03-27
"LA080",7,"Local Authority 80",111000,"North East",38.5073846019804,1219,109.8,2023-06-25
"LA080",8,"Local Authority 80",111000,"North East",38.5073846019804,939,84.6,2023-09-23
"LA080",9,"Local Authority 80",111000,"North East",38.5073846019804,971,87.5,2023-12-22
"LA080",10,"Local Authority 80",111000,"North East",38.5073846019804,1070,96.4,2024-03-21
"LA080",11,"Local Authority 80",111000,"North East",38.5073846019804,1156,104.1,2024-06-19
"LA080",12,"Local Authority 80",111000,"North East",38.5073846019804,1109,99.9,2024-09-17
"LA081",1,"Local Authority 81",141421,"East",27.4561149999499,901,63.7,2022-01-01
"LA081",2,"Local Authority 81",141421,"East",27.4561149999499,894,63.2,2022-04-01
"LA081",3,"Local Authority 81",141421,"East",27.4561149999499,579,40.9,2022-06-30
"LA081",4,"Local Authority 81",141421,"East",27.4561149999499,828,58.5,2022-09-28
"LA081",5,"Local Authority 81",141421,"East",27.4561149999499,769,54.4,2022-12-27
"LA081",6,"Local Authority 81",141421,"East",27.4561149999499,1152,81.5,2023-03-27
"LA081",7,"Local Authority 81",141421,"East",27.4561149999499,1029,72.8,2023-06-25
"LA081",8,"Local Authority 81",141421,"East",27.4561149999499,1520,107.5,2023-09-23
"LA081",9,"Local Authority 81",141421,"East",27.4561149999499,1288,91.1,2023-12-22
"LA081",10,"Local Authority 81",141421,"East",27.4561149999499,1316,93.1,2024-03-21
"LA081",11,"Local Authority 81",141421,"East",27.4561149999499,1515,107.1,2024-06-19
"LA081",12,"Local Authority 81",141421,"East",27.4561149999499,1273,90,2024-09-17
"LA082",1,"Local Authority 82",30603,"London",35.8168032881804,155,50.6,2022-01-01
"LA082",2,"Local Authority 82",30603,"London",35.8168032881804,162,52.9,2022-04-01
"LA082",3,"Local Authority 82",30603,"London",35.8168032881804,170,55.6,2022-06-30
"LA082",4,"Local Authority 82",30603,"London",35.8168032881804,225,73.5,2022-09-28
"LA082",5,"Local Authority 82",30603,"London",35.8168032881804,174,56.9,2022-12-27
"LA082",6,"Local Authority 82",30603,"London",35.8168032881804,233,76.1,2023-03-27
"LA082",7,"Local Authority 82",30603,"London",35.8168032881804,256,83.7,2023-06-25
"LA082",8,"Local Authority 82",30603,"London",35.8168032881804,288,94.1,2023-09-23
"LA082",9,"Local Authority 82",30603,"London",35.8168032881804,327,106.9,2023-12-22
"LA082",10,"Local Authority 82",30603,"London",35.8168032881804,282,92.1,2024-03-21
"LA082",11,"Local Authority 82",30603,"London",35.8168032881804,331,108.2,2024-06-19
"LA082",12,"Local Authority 82",30603,"London",35.8168032881804,293,95.7,2024-09-17
"LA083",1,"Local Authority 83",107793,"East",23.6044335737824,616,57.1,2022-01-01
"LA083",2,"Local Authority 83",107793,"East",23.6044335737824,405,37.6,2022-04-01
"LA083",3,"Local Authority 83",107793,"East",23.6044335737824,530,49.2,2022-06-30
"LA083",4,"Local Authority 83",107793,"East",23.6044335737824,565,52.4,2022-09-28
"LA083",5,"Local Authority 83",107793,"East",23.6044335737824,574,53.3,2022-12-27
"LA083",6,"Local Authority 83",107793,"East",23.6044335737824,561,52,2023-03-27
"LA083",7,"Local Authority 83",107793,"East",23.6044335737824,924,85.7,2023-06-25
"LA083",8,"Local Authority 83",107793,"East",23.6044335737824,950,88.1,2023-09-23
"LA083",9,"Local Authority 83",107793,"East",23.6044335737824,1176,109.1,2023-12-22
"LA083",10,"Local Authority 83",107793,"East",23.6044335737824,1146,106.3,2024-03-21
"LA083",11,"Local Authority 83",107793,"East",23.6044335737824,1089,101,2024-06-19
"LA083",12,"Local Authority 83",107793,"East",23.6044335737824,1077,99.9,2024-09-17
"LA084",1,"Local Authority 84",122777,"Yorkshire",24.0502254292369,667,54.3,2022-01-01
"LA084",2,"Local Authority 84",122777,"Yorkshire",24.0502254292369,692,56.4,2022-04-01
"LA084",3,"Local Authority 84",122777,"Yorkshire",24.0502254292369,695,56.6,2022-06-30
"LA084",4,"Local Authority 84",122777,"Yorkshire",24.0502254292369,960,78.2,2022-09-28
"LA084",5,"Local Authority 84",122777,"Yorkshire",24.0502254292369,622,50.7,2022-12-27
"LA084",6,"Local Authority 84",122777,"Yorkshire",24.0502254292369,692,56.4,2023-03-27
"LA084",7,"Local Authority 84",122777,"Yorkshire",24.0502254292369,998,81.3,2023-06-25
"LA084",8,"Local Authority 84",122777,"Yorkshire",24.0502254292369,1434,116.8,2023-09-23
"LA084",9,"Local Authority 84",122777,"Yorkshire",24.0502254292369,1364,111.1,2023-12-22
"LA084",10,"Local Authority 84",122777,"Yorkshire",24.0502254292369,1348,109.8,2024-03-21
"LA084",11,"Local Authority 84",122777,"Yorkshire",24.0502254292369,1282,104.4,2024-06-19
"LA084",12,"Local Authority 84",122777,"Yorkshire",24.0502254292369,1400,114,2024-09-17
"LA085",1,"Local Authority 85",106508,"South East",20.9443541942164,458,43,2022-01-01
"LA085",2,"Local Authority 85",106508,"South East",20.9443541942164,635,59.6,2022-04-01
"LA085",3,"Local Authority 85",106508,"South East",20.9443541942164,624,58.6,2022-06-30
"LA085",4,"Local Authority 85",106508,"South East",20.9443541942164,624,58.6,2022-09-28
"LA085",5,"Local Authority 85",106508,"South East",20.9443541942164,641,60.2,2022-12-27
"LA085",6,"Local Authority 85",106508,"South East",20.9443541942164,795,74.6,2023-03-27
"LA085",7,"Local Authority 85",106508,"South East",20.9443541942164,802,75.3,2023-06-25
"LA085",8,"Local Authority 85",106508,"South East",20.9443541942164,969,91,2023-09-23
"LA085",9,"Local Authority 85",106508,"South East",20.9443541942164,1169,109.8,2023-12-22
"LA085",10,"Local Authority 85",106508,"South East",20.9443541942164,1002,94.1,2024-03-21
"LA085",11,"Local Authority 85",106508,"South East",20.9443541942164,1034,97.1,2024-06-19
"LA085",12,"Local Authority 85",106508,"South East",20.9443541942164,1115,104.7,2024-09-17
"LA086",1,"Local Authority 86",62350,"Yorkshire",17.5546778086573,331,53.1,2022-01-01
"LA086",2,"Local Authority 86",62350,"Yorkshire",17.5546778086573,463,74.3,2022-04-01
"LA086",3,"Local Authority 86",62350,"Yorkshire",17.5546778086573,256,41.1,2022-06-30
"LA086",4,"Local Authority 86",62350,"Yorkshire",17.5546778086573,286,45.9,2022-09-28
"LA086",5,"Local Authority 86",62350,"Yorkshire",17.5546778086573,318,51,2022-12-27
"LA086",6,"Local Authority 86",62350,"Yorkshire",17.5546778086573,426,68.3,2023-03-27
"LA086",7,"Local Authority 86",62350,"Yorkshire",17.5546778086573,495,79.4,2023-06-25
"LA086",8,"Local Authority 86",62350,"Yorkshire",17.5546778086573,595,95.4,2023-09-23
"LA086",9,"Local Authority 86",62350,"Yorkshire",17.5546778086573,537,86.1,2023-12-22
"LA086",10,"Local Authority 86",62350,"Yorkshire",17.5546778086573,603,96.7,2024-03-21
"LA086",11,"Local Authority 86",62350,"Yorkshire",17.5546778086573,664,106.5,2024-06-19
"LA086",12,"Local Authority 86",62350,"Yorkshire",17.5546778086573,631,101.2,2024-09-17
"LA087",1,"Local Authority 87",132018,"West Midlands",11.2602089089341,776,58.8,2022-01-01
"LA087",2,"Local Authority 87",132018,"West Midlands",11.2602089089341,784,59.4,2022-04-01
"LA087",3,"Local Authority 87",132018,"West Midlands",11.2602089089341,699,52.9,2022-06-30
"LA087",4,"Local Authority 87",132018,"West Midlands",11.2602089089341,897,67.9,2022-09-28
"LA087",5,"Local Authority 87",132018,"West Midlands",11.2602089089341,479,36.3,2022-12-27
"LA087",6,"Local Authority 87",132018,"West Midlands",11.2602089089341,919,69.6,2023-03-27
"LA087",7,"Local Authority 87",132018,"West Midlands",11.2602089089341,1152,87.3,2023-06-25
"LA087",8,"Local Authority 87",132018,"West Midlands",11.2602089089341,1283,97.2,2023-09-23
"LA087",9,"Local Authority 87",132018,"West Midlands",11.2602089089341,938,71.1,2023-12-22
"LA087",10,"Local Authority 87",132018,"West Midlands",11.2602089089341,1452,110,2024-03-21
"LA087",11,"Local Authority 87",132018,"West Midlands",11.2602089089341,1377,104.3,2024-06-19
"LA087",12,"Local Authority 87",132018,"West Midlands",11.2602089089341,1484,112.4,2024-09-17
"LA088",1,"Local Authority 88",46003,"West Midlands",25.7628535828553,267,58,2022-01-01
"LA088",2,"Local Authority 88",46003,"West Midlands",25.7628535828553,274,59.6,2022-04-01
"LA088",3,"Local Authority 88",46003,"West Midlands",25.7628535828553,271,58.9,2022-06-30
"LA088",4,"Local Authority 88",46003,"West Midlands",25.7628535828553,288,62.6,2022-09-28
"LA088",5,"Local Authority 88",46003,"West Midlands",25.7628535828553,299,65,2022-12-27
"LA088",6,"Local Authority 88",46003,"West Midlands",25.7628535828553,298,64.8,2023-03-27
"LA088",7,"Local Authority 88",46003,"West Midlands",25.7628535828553,452,98.3,2023-06-25
"LA088",8,"Local Authority 88",46003,"West Midlands",25.7628535828553,407,88.5,2023-09-23
"LA088",9,"Local Authority 88",46003,"West Midlands",25.7628535828553,360,78.3,2023-12-22
"LA088",10,"Local Authority 88",46003,"West Midlands",25.7628535828553,510,110.9,2024-03-21
"LA088",11,"Local Authority 88",46003,"West Midlands",25.7628535828553,568,123.5,2024-06-19
"LA088",12,"Local Authority 88",46003,"West Midlands",25.7628535828553,539,117.2,2024-09-17
"LA089",1,"Local Authority 89",122241,"South West",17.0637657004409,754,61.7,2022-01-01
"LA089",2,"Local Authority 89",122241,"South West",17.0637657004409,457,37.4,2022-04-01
"LA089",3,"Local Authority 89",122241,"South West",17.0637657004409,426,34.8,2022-06-30
"LA089",4,"Local Authority 89",122241,"South West",17.0637657004409,572,46.8,2022-09-28
"LA089",5,"Local Authority 89",122241,"South West",17.0637657004409,753,61.6,2022-12-27
"LA089",6,"Local Authority 89",122241,"South West",17.0637657004409,756,61.8,2023-03-27
"LA089",7,"Local Authority 89",122241,"South West",17.0637657004409,1154,94.4,2023-06-25
"LA089",8,"Local Authority 89",122241,"South West",17.0637657004409,1215,99.4,2023-09-23
"LA089",9,"Local Authority 89",122241,"South West",17.0637657004409,994,81.3,2023-12-22
"LA089",10,"Local Authority 89",122241,"South West",17.0637657004409,1156,94.6,2024-03-21
"LA089",11,"Local Authority 89",122241,"South West",17.0637657004409,1107,90.6,2024-06-19
"LA089",12,"Local Authority 89",122241,"South West",17.0637657004409,1108,90.6,2024-09-17
"LA090",1,"Local Authority 90",23097,"North West",38.0303155141883,140,60.6,2022-01-01
"LA090",2,"Local Authority 90",23097,"North West",38.0303155141883,136,58.9,2022-04-01
"LA090",3,"Local Authority 90",23097,"North West",38.0303155141883,121,52.4,2022-06-30
"LA090",4,"Local Authority 90",23097,"North West",38.0303155141883,133,57.6,2022-09-28
"LA090",5,"Local Authority 90",23097,"North West",38.0303155141883,130,56.3,2022-12-27
"LA090",6,"Local Authority 90",23097,"North West",38.0303155141883,149,64.5,2023-03-27
"LA090",7,"Local Authority 90",23097,"North West",38.0303155141883,240,103.9,2023-06-25
"LA090",8,"Local Authority 90",23097,"North West",38.0303155141883,242,104.8,2023-09-23
"LA090",9,"Local Authority 90",23097,"North West",38.0303155141883,223,96.5,2023-12-22
"LA090",10,"Local Authority 90",23097,"North West",38.0303155141883,227,98.3,2024-03-21
"LA090",11,"Local Authority 90",23097,"North West",38.0303155141883,257,111.3,2024-06-19
"LA090",12,"Local Authority 90",23097,"North West",38.0303155141883,218,94.4,2024-09-17
"LA091",1,"Local Authority 91",103075,"West Midlands",13.6869529867545,616,59.8,2022-01-01
"LA091",2,"Local Authority 91",103075,"West Midlands",13.6869529867545,481,46.7,2022-04-01
"LA091",3,"Local Authority 91",103075,"West Midlands",13.6869529867545,523,50.7,2022-06-30
"LA091",4,"Local Authority 91",103075,"West Midlands",13.6869529867545,532,51.6,2022-09-28
"LA091",5,"Local Authority 91",103075,"West Midlands",13.6869529867545,515,50,2022-12-27
"LA091",6,"Local Authority 91",103075,"West Midlands",13.6869529867545,667,64.7,2023-03-27
"LA091",7,"Local Authority 91",103075,"West Midlands",13.6869529867545,977,94.8,2023-06-25
"LA091",8,"Local Authority 91",103075,"West Midlands",13.6869529867545,927,89.9,2023-09-23
"LA091",9,"Local Authority 91",103075,"West Midlands",13.6869529867545,933,90.5,2023-12-22
"LA091",10,"Local Authority 91",103075,"West Midlands",13.6869529867545,999,96.9,2024-03-21
"LA091",11,"Local Authority 91",103075,"West Midlands",13.6869529867545,1058,102.6,2024-06-19
"LA091",12,"Local Authority 91",103075,"West Midlands",13.6869529867545,849,82.4,2024-09-17
"LA092",1,"Local Authority 92",91312,"South East",35.2074655541219,319,34.9,2022-01-01
"LA092",2,"Local Authority 92",91312,"South East",35.2074655541219,576,63.1,2022-04-01
"LA092",3,"Local Authority 92",91312,"South East",35.2074655541219,337,36.9,2022-06-30
"LA092",4,"Local Authority 92",91312,"South East",35.2074655541219,433,47.4,2022-09-28
"LA092",5,"Local Authority 92",91312,"South East",35.2074655541219,524,57.4,2022-12-27
"LA092",6,"Local Authority 92",91312,"South East",35.2074655541219,586,64.2,2023-03-27
"LA092",7,"Local Authority 92",91312,"South East",35.2074655541219,890,97.5,2023-06-25
"LA092",8,"Local Authority 92",91312,"South East",35.2074655541219,949,103.9,2023-09-23
"LA092",9,"Local Authority 92",91312,"South East",35.2074655541219,821,89.9,2023-12-22
"LA092",10,"Local Authority 92",91312,"South East",35.2074655541219,696,76.2,2024-03-21
"LA092",11,"Local Authority 92",91312,"South East",35.2074655541219,854,93.5,2024-06-19
"LA092",12,"Local Authority 92",91312,"South East",35.2074655541219,909,99.5,2024-09-17
"LA093",1,"Local Authority 93",132264,"North West",12.7310871891677,618,46.7,2022-01-01
"LA093",2,"Local Authority 93",132264,"North West",12.7310871891677,914,69.1,2022-04-01
"LA093",3,"Local Authority 93",132264,"North West",12.7310871891677,697,52.7,2022-06-30
"LA093",4,"Local Authority 93",132264,"North West",12.7310871891677,671,50.7,2022-09-28
"LA093",5,"Local Authority 93",132264,"North West",12.7310871891677,735,55.6,2022-12-27
"LA093",6,"Local Authority 93",132264,"North West",12.7310871891677,593,44.8,2023-03-27
"LA093",7,"Local Authority 93",132264,"North West",12.7310871891677,1145,86.6,2023-06-25
"LA093",8,"Local Authority 93",132264,"North West",12.7310871891677,1219,92.2,2023-09-23
"LA093",9,"Local Authority 93",132264,"North West",12.7310871891677,1264,95.6,2023-12-22
"LA093",10,"Local Authority 93",132264,"North West",12.7310871891677,1218,92.1,2024-03-21
"LA093",11,"Local Authority 93",132264,"North West",12.7310871891677,1504,113.7,2024-06-19
"LA093",12,"Local Authority 93",132264,"North West",12.7310871891677,1382,104.5,2024-09-17
"LA094",1,"Local Authority 94",113954,"East Midlands",13.1959207938053,624,54.8,2022-01-01
"LA094",2,"Local Authority 94",113954,"East Midlands",13.1959207938053,857,75.2,2022-04-01
"LA094",3,"Local Authority 94",113954,"East Midlands",13.1959207938053,788,69.2,2022-06-30
"LA094",4,"Local Authority 94",113954,"East Midlands",13.1959207938053,566,49.7,2022-09-28
"LA094",5,"Local Authority 94",113954,"East Midlands",13.1959207938053,553,48.5,2022-12-27
"LA094",6,"Local Authority 94",113954,"East Midlands",13.1959207938053,472,41.4,2023-03-27
"LA094",7,"Local Authority 94",113954,"East Midlands",13.1959207938053,1099,96.4,2023-06-25
"LA094",8,"Local Authority 94",113954,"East Midlands",13.1959207938053,987,86.6,2023-09-23
"LA094",9,"Local Authority 94",113954,"East Midlands",13.1959207938053,939,82.4,2023-12-22
"LA094",10,"Local Authority 94",113954,"East Midlands",13.1959207938053,1060,93,2024-03-21
"LA094",11,"Local Authority 94",113954,"East Midlands",13.1959207938053,1121,98.4,2024-06-19
"LA094",12,"Local Authority 94",113954,"East Midlands",13.1959207938053,999,87.7,2024-09-17
"LA095",1,"Local Authority 95",26033,"North West",14.4303640117869,183,70.3,2022-01-01
"LA095",2,"Local Authority 95",26033,"North West",14.4303640117869,117,44.9,2022-04-01
"LA095",3,"Local Authority 95",26033,"North West",14.4303640117869,101,38.8,2022-06-30
"LA095",4,"Local Authority 95",26033,"North West",14.4303640117869,132,50.7,2022-09-28
"LA095",5,"Local Authority 95",26033,"North West",14.4303640117869,134,51.5,2022-12-27
"LA095",6,"Local Authority 95",26033,"North West",14.4303640117869,197,75.7,2023-03-27
"LA095",7,"Local Authority 95",26033,"North West",14.4303640117869,229,88,2023-06-25
"LA095",8,"Local Authority 95",26033,"North West",14.4303640117869,246,94.5,2023-09-23
"LA095",9,"Local Authority 95",26033,"North West",14.4303640117869,220,84.5,2023-12-22
"LA095",10,"Local Authority 95",26033,"North West",14.4303640117869,268,102.9,2024-03-21
"LA095",11,"Local Authority 95",26033,"North West",14.4303640117869,281,107.9,2024-06-19
"LA095",12,"Local Authority 95",26033,"North West",14.4303640117869,261,100.3,2024-09-17
"LA096",1,"Local Authority 96",108043,"East Midlands",16.415669976268,508,47,2022-01-01
"LA096",2,"Local Authority 96",108043,"East Midlands",16.415669976268,730,67.6,2022-04-01
"LA096",3,"Local Authority 96",108043,"East Midlands",16.415669976268,723,66.9,2022-06-30
"LA096",4,"Local Authority 96",108043,"East Midlands",16.415669976268,643,59.5,2022-09-28
"LA096",5,"Local Authority 96",108043,"East Midlands",16.415669976268,672,62.2,2022-12-27
"LA096",6,"Local Authority 96",108043,"East Midlands",16.415669976268,644,59.6,2023-03-27
"LA096",7,"Local Authority 96",108043,"East Midlands",16.415669976268,980,90.7,2023-06-25
"LA096",8,"Local Authority 96",108043,"East Midlands",16.415669976268,983,91,2023-09-23
"LA096",9,"Local Authority 96",108043,"East Midlands",16.415669976268,1194,110.5,2023-12-22
"LA096",10,"Local Authority 96",108043,"East Midlands",16.415669976268,1208,111.8,2024-03-21
"LA096",11,"Local Authority 96",108043,"East Midlands",16.415669976268,1132,104.8,2024-06-19
"LA096",12,"Local Authority 96",108043,"East Midlands",16.415669976268,978,90.5,2024-09-17
"LA097",1,"Local Authority 97",56592,"North East",20.3640328766778,357,63.1,2022-01-01
"LA097",2,"Local Authority 97",56592,"North East",20.3640328766778,314,55.5,2022-04-01
"LA097",3,"Local Authority 97",56592,"North East",20.3640328766778,324,57.3,2022-06-30
"LA097",4,"Local Authority 97",56592,"North East",20.3640328766778,362,64,2022-09-28
"LA097",5,"Local Authority 97",56592,"North East",20.3640328766778,308,54.4,2022-12-27
"LA097",6,"Local Authority 97",56592,"North East",20.3640328766778,408,72.1,2023-03-27
"LA097",7,"Local Authority 97",56592,"North East",20.3640328766778,542,95.8,2023-06-25
"LA097",8,"Local Authority 97",56592,"North East",20.3640328766778,494,87.3,2023-09-23
"LA097",9,"Local Authority 97",56592,"North East",20.3640328766778,627,110.8,2023-12-22
"LA097",10,"Local Authority 97",56592,"North East",20.3640328766778,567,100.2,2024-03-21
"LA097",11,"Local Authority 97",56592,"North East",20.3640328766778,554,97.9,2024-06-19
"LA097",12,"Local Authority 97",56592,"North East",20.3640328766778,550,97.2,2024-09-17
"LA098",1,"Local Authority 98",23012,"North East",27.5759734562598,104,45.2,2022-01-01
"LA098",2,"Local Authority 98",23012,"North East",27.5759734562598,133,57.8,2022-04-01
"LA098",3,"Local Authority 98",23012,"North East",27.5759734562598,105,45.6,2022-06-30
"LA098",4,"Local Authority 98",23012,"North East",27.5759734562598,107,46.5,2022-09-28
"LA098",5,"Local Authority 98",23012,"North East",27.5759734562598,99,43,2022-12-27
"LA098",6,"Local Authority 98",23012,"North East",27.5759734562598,152,66.1,2023-03-27
"LA098",7,"Local Authority 98",23012,"North East",27.5759734562598,235,102.1,2023-06-25
"LA098",8,"Local Authority 98",23012,"North East",27.5759734562598,216,93.9,2023-09-23
"LA098",9,"Local Authority 98",23012,"North East",27.5759734562598,208,90.4,2023-12-22
"LA098",10,"Local Authority 98",23012,"North East",27.5759734562598,238,103.4,2024-03-21
"LA098",11,"Local Authority 98",23012,"North East",27.5759734562598,221,96,2024-06-19
"LA098",12,"Local Authority 98",23012,"North East",27.5759734562598,227,98.6,2024-09-17
"LA099",1,"Local Authority 99",140017,"London",37.7746541402303,634,45.3,2022-01-01
"LA099",2,"Local Authority 99",140017,"London",37.7746541402303,1135,81.1,2022-04-01
"LA099",3,"Local Authority 99",140017,"London",37.7746541402303,829,59.2,2022-06-30
"LA099",4,"Local Authority 99",140017,"London",37.7746541402303,686,49,2022-09-28
"LA099",5,"Local Authority 99",140017,"London",37.7746541402303,749,53.5,2022-12-27
"LA099",6,"Local Authority 99",140017,"London",37.7746541402303,1101,78.6,2023-03-27
"LA099",7,"Local Authority 99",140017,"London",37.7746541402303,1172,83.7,2023-06-25
"LA099",8,"Local Authority 99",140017,"London",37.7746541402303,1414,101,2023-09-23
"LA099",9,"Local Authority 99",140017,"London",37.7746541402303,1044,74.6,2023-12-22
"LA099",10,"Local Authority 99",140017,"London",37.7746541402303,1463,104.5,2024-03-21
"LA099",11,"Local Authority 99",140017,"London",37.7746541402303,1407,100.5,2024-06-19
"LA099",12,"Local Authority 99",140017,"London",37.7746541402303,1547,110.5,2024-09-17
"LA100",1,"Local Authority 100",48171,"South West",13.9080196619034,247,51.3,2022-01-01
"LA100",2,"Local Authority 100",48171,"South West",13.9080196619034,202,41.9,2022-04-01
"LA100",3,"Local Authority 100",48171,"South West",13.9080196619034,245,50.9,2022-06-30
"LA100",4,"Local Authority 100",48171,"South West",13.9080196619034,273,56.7,2022-09-28
"LA100",5,"Local Authority 100",48171,"South West",13.9080196619034,353,73.3,2022-12-27
"LA100",6,"Local Authority 100",48171,"South West",13.9080196619034,355,73.7,2023-03-27
"LA100",7,"Local Authority 100",48171,"South West",13.9080196619034,529,109.8,2023-06-25
"LA100",8,"Local Authority 100",48171,"South West",13.9080196619034,419,87,2023-09-23
"LA100",9,"Local Authority 100",48171,"South West",13.9080196619034,446,92.6,2023-12-22
"LA100",10,"Local Authority 100",48171,"South West",13.9080196619034,518,107.5,2024-03-21
"LA100",11,"Local Authority 100",48171,"South West",13.9080196619034,442,91.8,2024-06-19
"LA100",12,"Local Authority 100",48171,"South West",13.9080196619034,485,100.7,2024-09-17
"LA101",1,"Local Authority 101",84220,"North West",31.9589455169626,329,39.1,2022-01-01
"LA101",2,"Local Authority 101",84220,"North West",31.9589455169626,218,25.9,2022-04-01
"LA101",3,"Local Authority 101",84220,"North West",31.9589455169626,357,42.4,2022-06-30
"LA101",4,"Local Authority 101",84220,"North West",31.9589455169626,535,63.5,2022-09-28
"LA101",5,"Local Authority 101",84220,"North West",31.9589455169626,492,58.4,2022-12-27
"LA101",6,"Local Authority 101",84220,"North West",31.9589455169626,432,51.3,2023-03-27
"LA101",7,"Local Authority 101",84220,"North West",31.9589455169626,948,112.6,2023-06-25
"LA101",8,"Local Authority 101",84220,"North West",31.9589455169626,640,76,2023-09-23
"LA101",9,"Local Authority 101",84220,"North West",31.9589455169626,785,93.2,2023-12-22
"LA101",10,"Local Authority 101",84220,"North West",31.9589455169626,829,98.4,2024-03-21
"LA101",11,"Local Authority 101",84220,"North West",31.9589455169626,908,107.8,2024-06-19
"LA101",12,"Local Authority 101",84220,"North West",31.9589455169626,644,76.5,2024-09-17
"LA102",1,"Local Authority 102",90620,"East Midlands",23.5280093573965,461,50.9,2022-01-01
"LA102",2,"Local Authority 102",90620,"East Midlands",23.5280093573965,536,59.1,2022-04-01
"LA102",3,"Local Authority 102",90620,"East Midlands",23.5280093573965,419,46.2,2022-06-30
"LA102",4,"Local Authority 102",90620,"East Midlands",23.5280093573965,497,54.8,2022-09-28
"LA102",5,"Local Authority 102",90620,"East Midlands",23.5280093573965,320,35.3,2022-12-27
"LA102",6,"Local Authority 102",90620,"East Midlands",23.5280093573965,536,59.1,2023-03-27
"LA102",7,"Local Authority 102",90620,"East Midlands",23.5280093573965,830,91.6,2023-06-25
"LA102",8,"Local Authority 102",90620,"East Midlands",23.5280093573965,772,85.2,2023-09-23
"LA102",9,"Local Authority 102",90620,"East Midlands",23.5280093573965,726,80.1,2023-12-22
"LA102",10,"Local Authority 102",90620,"East Midlands",23.5280093573965,921,101.6,2024-03-21
"LA102",11,"Local Authority 102",90620,"East Midlands",23.5280093573965,1100,121.4,2024-06-19
"LA102",12,"Local Authority 102",90620,"East Midlands",23.5280093573965,843,93,2024-09-17
"LA103",1,"Local Authority 103",122135,"North West",36.3953373604454,687,56.2,2022-01-01
"LA103",2,"Local Authority 103",122135,"North West",36.3953373604454,616,50.4,2022-04-01
"LA103",3,"Local Authority 103",122135,"North West",36.3953373604454,544,44.5,2022-06-30
"LA103",4,"Local Authority 103",122135,"North West",36.3953373604454,598,49,2022-09-28
"LA103",5,"Local Authority 103",122135,"North West",36.3953373604454,706,57.8,2022-12-27
"LA103",6,"Local Authority 103",122135,"North West",36.3953373604454,786,64.4,2023-03-27
"LA103",7,"Local Authority 103",122135,"North West",36.3953373604454,1102,90.2,2023-06-25
"LA103",8,"Local Authority 103",122135,"North West",36.3953373604454,1133,92.8,2023-09-23
"LA103",9,"Local Authority 103",122135,"North West",36.3953373604454,1176,96.3,2023-12-22
"LA103",10,"Local Authority 103",122135,"North West",36.3953373604454,1180,96.6,2024-03-21
"LA103",11,"Local Authority 103",122135,"North West",36.3953373604454,1329,108.8,2024-06-19
"LA103",12,"Local Authority 103",122135,"North West",36.3953373604454,1156,94.6,2024-09-17
"LA104",1,"Local Authority 104",62898,"London",12.2427557432093,353,56.1,2022-01-01
"LA104",2,"Local Authority 104",62898,"London",12.2427557432093,422,67.1,2022-04-01
"LA104",3,"Local Authority 104",62898,"London",12.2427557432093,361,57.4,2022-06-30
"LA104",4,"Local Authority 104",62898,"London",12.2427557432093,471,74.9,2022-09-28
"LA104",5,"Local Authority 104",62898,"London",12.2427557432093,363,57.7,2022-12-27
"LA104",6,"Local Authority 104",62898,"London",12.2427557432093,333,52.9,2023-03-27
"LA104",7,"Local Authority 104",62898,"London",12.2427557432093,602,95.7,2023-06-25
"LA104",8,"Local Authority 104",62898,"London",12.2427557432093,481,76.5,2023-09-23
